"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
665871,"Assad, Javier","R",1710,112,"52.6",-1.1643083382026609,5.996304093567251,0.1995090854364074,4.212981505040081
666129,"Garrett, Braxton","L",2475,146,"43.0",1.5998707685950524,6.01909898989899,-0.06274446389023927,4.465559504456328
666142,"Ragans, Cole","L",1574,9999,"43.0",1.8388152912545408,6.260368487928844,0.07839168897661872,4.619727563322892
666159,"Manning, Matt","R",1180,116,"44.4",-1.686963230372459,5.447152542372882,-0.13792671825432792,3.9296069486993566
666200,"Luzardo, Jesús","L",2988,146,"34.9",2.034837447193381,5.802630522088354,0.12485523988407582,4.470372516924502
666201,"Manoah, Alek","R",1684,141,"37.2",-2.3474370161225253,5.794020190023753,-0.3524018704404673,4.276837027110563
666205,"Muller, Kyle","L",1453,133,"36.1",2.272471291487152,6.076035788024776,0.17722002857202443,4.546846695447246
666214,"Wentz, Joey","L",1930,116,"40.2",1.7108771971927268,6.036839378238342,-0.1864355083908269,4.432752147211216
666374,"Brash, Matt","R",1287,136,"30.8",-1.9568741895292827,5.107661227661228,0.10394918885827975,3.88077233489426
666619,"Santos, Gregory","R",1044,145,"33.9",-2.022376277142136,5.895593869731801,0.04650900545345272,4.5026223360207895
666745,"Brito, Jhony","R",1445,147,"49.5",-1.1770979647282285,6.112636678200692,0.45566082434357824,4.198550220380068
666808,"Doval, Camilo","R",1121,137,"18.4",-2.158822906813728,5.340704727921499,0.0295299388119533,4.611641635460445
666974,"Cano, Yennier","R",1013,110,"14.5",-2.9570948219971913,5.363514313919052,-0.48941013500078306,4.723254485714236
668674,"Erceg, Lucas","R",1053,133,"46.4",-1.3656418592419242,6.1467331433998105,0.23909270770381882,4.460248795310233
668678,"Gallen, Zac","R",3158,109,"42.7",-1.4791074632988466,5.907973400886637,0.07829188338701246,4.471609564877249
668868,"Thompson, Zack","L",1168,138,"55.6",1.017747411382044,5.914948630136986,-0.3133383083962103,3.967461241926721
668881,"Greene, Hunter","R",2002,113,"29.1",-2.4284466747471978,5.952352647352647,-0.37192104308347623,4.810053981624436
668909,"Williams, Gavin","R",1385,114,"39.8",-1.9114910551338715,5.877545126353791,-0.12120475620507473,4.385355301067588
668933,"Ashcraft, Graham","R",2303,113,"48.8",-1.459549934581831,6.234311767260095,0.11246429264162144,4.437362656435882
669022,"Gore, MacKenzie","L",2459,120,"50.4",1.4276575538035254,5.992265148434323,-0.006977134452435268,4.260540824168774
669060,"Wilson, Bryse","R",1156,158,"43.1",-1.9102616060167728,5.682664359861592,-0.22402641977992835,4.101971222915086
669194,"Nelson, Ryne","R",2318,109,"48.9",-1.2554949904527748,5.974033649698016,0.24287247054363356,4.256910804307604
669203,"Burnes, Corbin","R",3077,158,"43.4",-1.5989641514495245,5.898371790705232,0.04124378990346989,4.349222109237822
669212,"Morgan, Eli","R",1188,114,"49.6",-1.0532693266091018,5.678552188552189,0.3967544411734697,3.9769085884843682
669302,"Gilbert, Logan","R",2873,136,"52.3",-1.1952389508763979,6.2047372084928645,0.2503747552819818,4.334945214744443
669330,"Wells, Tyler","R",1903,110,"50.5",-1.4477296223929192,6.913011035207567,0.14848908820204143,4.973777313473519
669373,"Skubal, Tarik","L",1218,116,"47.4",1.9621037228402656,6.150607553366174,0.23055722064165268,4.268005320592187
669456,"Bieber, Shane","R",1954,114,"42.9",-1.4447221404289863,5.637906857727738,0.11707868839822148,4.187381647545964
669461,"Liberatore, Matthew","L",1003,138,"46.4",1.5292076837106952,6.394526420737787,-0.05753078358507366,4.727135297849767
669467,"Pallante, Andre","R",1115,138,"53.1",-1.653193189728664,5.944412556053812,-0.318527522921113,4.166826665867325
669713,"Wesneski, Hayden","R",1461,112,"39.0",-1.9791892457792803,5.5334839151266255,-0.11992357723874815,4.026396882339521
669923,"Kirby, George","R",2825,136,"35.7",-1.8262923565097229,5.871847787610619,0.15110280766015174,4.451407633303361
669947,"Scholtens, Jesse","R",1447,145,"50.8",-1.4111401842581017,6.070974429854872,0.07735486044640888,4.244650589701232
