"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Arenado, Nolan",571448,2.2972760678859716,2.2972760678859716,2.0504417570890148,,0.24683431079695584,,,,,2642,0,0,0,2642,0,0,0,0
"Arcia, Orlando",606115,2.277800342361065,2.277800342361065,1.6253784281963894,,0.6524219141646755,,,,,1535,0,219,347,450,519,0,0,0
"Yastrzemski, Mike",573262,2.2589584947800008,2.2589584947800008,-2.271638201184355,4.530596695964357,,,,,,3305,0,0,0,0,0,138,123,3041
"Hernández, Enrique",571771,2.1862654929858834,2.1862654929858834,1.932530574659065,-0.25336882608163847,0.5071037444084572,,,,,1687,0,504,249,587,0,217,114,0
"Taylor, Michael A.",572191,2.1825324132406303,2.1825324132406303,2.8920156993823842,-0.7094832861417582,,,,,,2380,0,0,0,0,0,740,963,677
"Fermin, Freddy",666023,2.0829299299390844,,,,,2.0829299299390844,-0.5820703425559424,1.5993637664322324,1.0656365060627941,2413,2410,0,3,0,0,0,0,0
"Arias, Gabriel",672356,2.080435201769004,2.080435201769004,2.339787530048182,0.7769413448238593,-1.0362936731030363,,,,,3211,0,0,514,111,2586,0,0,0
"Chisholm Jr., Jazz",665862,2.077418422532053,2.077418422532053,3.4896675270338706,-0.0005805790845786873,-1.411668525417237,,,,,3267,0,0,2553,714,0,0,0,0
"Rutschman, Adley",668939,2.041033606293768,,,,,2.041033606293768,2.427083320274252,-0.9486468834990008,0.5625971695185157,1720,1720,0,0,0,0,0,0,0
"García, Adolis",666969,2.03424507079631,2.03424507079631,0.9291316801231051,1.1051133906732038,,,,,,3372,0,0,0,0,0,0,0,3372
"Buxton, Byron",621439,2.027789929171472,2.027789929171472,2.4394080064830708,-0.4116180773115994,,,,,,2919,0,0,0,0,0,0,2919,0
"Steer, Spencer",668715,1.9968849312577563,1.9968849312577563,1.9433163396512454,0.5504187572221951,-0.4968501656156825,,,,,3248,0,3029,0,0,0,213,0,6
"Stott, Bryson",681082,1.966190183408269,1.966190183408269,5.5950584831275325,0.3091918767300715,-3.9380601764493344,,,,,3573,0,0,3279,0,294,0,0,0
