"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
680730,"Parker, Mitchell","L",2703,120,"60.8",0.981653811484872,6.242970773214946,-0.18607668949731038,4.145442497574821
680732,"Burke, Sean","R",2370,145,"42.3",-1.5298879101912655,6.246168776371308,0.13663931805019666,4.730833396737291
680736,"Wrobleski, Justin","L",1092,119,"36.7",1.7719233014099507,5.466108058608059,0.047460731670290496,4.179037186179833
680885,"Schwellenbach, Spencer","R",1573,144,"35.8",-2.11176229527981,5.394787031150668,-0.4166659443052491,4.171142626689467
681190,"Vásquez, Randy","R",2142,135,"35.4",-1.964387764921827,5.96047152194211,-0.06686828072286549,4.609530086704914
681343,"Smith, Shane","R",2391,145,"33.7",-2.0755292067935023,5.792091175240485,-0.128412499748388,4.495263086283903
681347,"Burrows, Mike","R",1537,134,"47.7",-1.3767734294943232,6.124248536109304,0.18936382934554316,4.400195123437676
681517,"Leahy, Kyle","R",1349,138,"45.2",-1.5318280553136367,5.7661304670126015,0.10496504501254643,4.1172344904590314
681857,"Olson, Reese","R",1159,116,"36.5",-1.9743606130641076,5.982424503882657,-0.05271097833124936,4.557587025587551
681911,"Vesia, Alex","L",1023,119,"64.8",0.5499926987928127,6.011818181818182,-0.43495043012495144,3.913454742264808
681982,"Anderson, Grant","R",1156,158,"3.8",-3.0541846267951556,4.342404844290657,-0.9240854756860278,4.202654600272005
682052,"Lopez, Jacob","L",1666,133,"20.8",2.8285460804016926,5.20374549819928,0.5749539073918337,4.3498992669260215
682243,"Miller, Bryce","R",1542,136,"44.1",-1.5312495988544228,5.673002594033722,0.16389554916295018,4.028086291213809
682842,"Uribe, Abner","R",1164,158,"38.2",-2.109636387449357,5.86963058419244,-0.033697070921464484,4.232356264509865
682847,"Ortiz, Luis","R",1500,114,"21.9",-2.243207705012551,5.055746666666667,-0.14272032525252526,4.2127036178847295
682990,"Priester, Quinn","R",2468,158,"46.9",-1.475284399787936,6.068598055105348,0.1642334234349405,4.313596218693754
683004,"Leiter, Jack","R",2583,140,"45.5",-1.6250694917677282,5.608656600851723,-0.13104126121500584,4.086441410173332
683409,"Chivilli, Angel","R",1022,115,"34.5",-2.165887661412813,5.788326810176125,-0.15760505867353167,4.410335273885395
683769,"Gaddis, Hunter","R",1049,114,"36.8",-1.983984469324367,6.224966634890372,-0.07118416852311599,4.793422849280105
684007,"Imanaga, Shota","L",2176,112,"35.8",2.0206647303208016,5.416681985294118,0.2158267426781876,4.113387091639797
684320,"Rodríguez, Yariel","R",1158,141,"36.4",-2.0807859441715095,5.723385146804836,-0.22668666018613443,4.355891178240805
685126,"Eisert, Brandon","L",1216,145,"32.0",2.4445969950644932,5.075773026315789,0.6616971611431653,3.96393587637208
685299,"Gordon, Tanner","R",1244,115,"42.9",-1.786606984321361,6.159782958199357,-0.011953281490906813,4.508792992030195
686218,"Sheehan, Emmet","R",1145,119,"34.7",-2.064549385295661,5.488323144104804,-0.1487776908047856,4.159677600666309
686563,"Cannon, Jonathan","R",1793,145,"26.4",-2.5878814324369,5.841779141104294,-0.4516614556211371,4.779345722819879
686613,"Brown, Hunter","R",2962,117,"56.1",-1.0552096504099844,6.155472653612424,0.1738011400797505,4.324050656443291
686701,"Bergert, Ryan","R",1312,9999,"49.3",-1.2830544474099945,5.920586890243903,0.11441835497641406,4.300298129836746
686752,"Pepiot, Ryan","R",2698,139,"41.3",-1.7506235196988493,5.914536693847294,-0.07876146977559134,4.443519934882774
686799,"Kochanowicz, Jack","R",1840,108,"29.9",-2.407436767032607,5.923755434782609,-0.18619741988297295,4.643797868858018
686973,"Varland, Louis","R",1066,9999,"41.8",-1.9014875774200102,5.503386491557223,-0.23476415632430697,4.013327364863735
686993,"Sterner, Justin","R",1092,133,"35.2",-1.9189849202854072,5.4489194139194135,-0.14091387787049553,4.192800750393397
687134,"Blalock, Bradley","R",1033,115,"62.4",-0.8213056390135709,6.312642787996128,0.2882885837763777,4.19453822709758
687473,"Gusto, Ryan","R",1759,9999,"43.7",-1.373048056478062,5.789556566230813,0.4056553986678138,4.088872962072316
687765,"Spence, Mitch","R",1350,133,"43.6",-1.8631611493046782,6.105088888888889,-0.162666522875817,4.484471725688255
687911,"King, Bryan","L",1046,117,"33.5",1.96526907645696,5.491845124282983,0.11872330352791213,4.269584723656541
688138,"Evans, Logan","R",1337,136,"33.4",-2.165781139597927,5.935078534031414,-0.02929395052642666,4.5232980928782744
689147,"Kerkering, Orion","R",1073,143,"31.3",-2.1674382616323085,5.720503261882572,-0.21113743556390616,4.537522566130578
690990,"Horton, Cade","R",1788,112,"48.6",-1.5825107624743555,6.013092841163311,-0.07601234148631998,4.3046433256269765
691587,"Pérez, Eury","R",1673,146,"30.2",-2.3329623570838143,5.8926598924088465,-0.06523760469573907,4.570550720364221
693433,"Woo, Bryan","R",2714,136,"24.9",-2.3433453467482774,5.029786293294031,-0.2871676267968164,4.0754972562877905
693645,"Schlittler, Cam","R",1253,147,"41.8",-1.8921978571249878,6.391819632881085,-0.19421861308261243,4.8776646570868065
693821,"Elder, Bryce","R",2514,144,"51.5",-1.3173237962262898,6.464081145584726,0.1347634280116907,4.637133516372486
693855,"Seymour, Ian","L",995,139,"46.6",1.6807270410249053,5.877035175879397,0.12075135750051505,4.226545287489139
694297,"Pfaadt, Brandon","R",2918,109,"26.8",-2.4498950067086076,5.522693625771076,-0.3995541977448965,4.484095320030935
694477,"Patrick, Chad","R",2008,158,"33.9",-2.1043895954013396,5.522858565737052,-0.25296191069057106,4.280456564029088
694738,"Roupp, Landen","R",1851,137,"23.0",-2.5285337921020457,5.400837385197191,-0.42577841702370256,4.505572458255932
694819,"Misiorowski, Jacob","R",1164,158,"29.8",-2.2432401461476044,5.2424570446735395,-0.17592883274834456,4.058489140648449
694973,"Skenes, Paul","R",2997,134,"23.4",-2.8219313990022994,5.579325992659326,-0.630411210140622,4.632596068379729
695243,"Miller, Mason","R",972,9999,"35.0",-2.0838825422000413,6.1544855967078185,-0.10750329759101546,4.768053741940098
695418,"Lord, Brad","R",2127,120,"19.5",-2.7154290560323906,5.361382228490832,-0.39019047942295265,4.5396497186248945
700241,"McGreevy, Michael","R",1465,138,"33.4",-2.1417777789276062,5.778013651877133,-0.16105413419478867,4.470258383615314
700249,"Povich, Cade","L",1970,110,"41.3",1.7439414961083606,5.970005076142132,-0.035321918935548376,4.403869085570546
701542,"Warren, Will","R",2796,147,"27.2",-2.1196294331300107,5.547896995708155,-0.05695973965864145,4.4855650836820615
702070,"Cameron, Noah","L",2164,118,"57.8",1.104291639959747,6.416252310536044,-0.13313456117113287,4.444831133340582
702352,"Bivens, Spencer","R",1294,137,"36.8",-2.0853027805344535,6.198732612055641,-0.2246092472593927,4.808544520851758
801403,"Dollander, Chase","R",1778,115,"25.8",-2.4009594824856095,5.3889370078740155,-0.26084402496145204,4.356332444824744
805673,"Matthews, Zebby","R",1352,142,"39.6",-1.92923370358067,5.8763757396449705,-0.2677748717816874,4.505111752246623
806185,"Birdsong, Hayden","R",1191,137,"48.2",-1.206868851144648,6.475952980688497,0.3353679859043839,4.75198299067127
808967,"Yamamoto, Yoshinobu","R",2789,119,"43.3",-1.4983026457817028,5.458694872714235,-0.056129239711139194,4.101854313610447
