"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
641927,"Ober, Bailey",1080,0.9137055837563451,832,"72.122015565",0.2537037037037037,0.3449519230769231,0.2657407407407407,0.16466346153846154,0.12685185185185185,"7.502507222",14,-6.815937172274737,248,0.22962962962962963,426,0.39444444444444443
605483,"Snell, Blake",392,0.8577680525164114,252,"72.118752653",0.3086734693877552,0.2619047619047619,0.1683673469387755,0.11904761904761904,0.07653061224489796,"7.492460434",16,-18.65278841111977,140,0.35714285714285715,120,0.30612244897959184
680573,"Woods Richardson, Simeon",806,0.9211428571428572,618,"72.118201836",0.271712158808933,0.32038834951456313,0.2456575682382134,0.13754045307443366,0.1054590570719603,"7.243792395",13,-15.597526268512652,188,0.23325062034739455,285,0.3535980148883375
676106,"Hancock, Emerson",637,0.9258720930232558,518,"72.093742198",0.2684458398744113,0.3281853281853282,0.2668759811616955,0.15444015444015444,0.12558869701726844,"7.187122575",5,-5.137101673814431,119,0.18681318681318682,269,0.42229199372056514
685299,"Gordon, Tanner",601,0.9303405572755418,496,"72.090313245",0.26622296173044924,0.3004032258064516,0.24792013311148087,0.14516129032258066,0.11980033277870217,"7.31012787",6,11.060009823170763,105,0.17470881863560733,234,0.389351081530782
605280,"Holmes, Clay",1022,0.8996478873239436,806,"72.064962006",0.27495107632093935,0.358560794044665,0.2827788649706458,0.15632754342431762,0.1232876712328767,"7.393615783",22,-37.37980307243386,216,0.21135029354207435,421,0.41193737769080235
681347,"Burrows, Mike",661,0.929676511954993,485,"72.062034554",0.2556732223903177,0.3402061855670103,0.24962178517397882,0.16288659793814433,0.11951588502269289,"7.48005115",10,-15.762655524203673,176,0.26626323751891073,244,0.3691376701966717
682847,"Ortiz, Luis",616,0.9221556886227545,447,"72.060111656",0.24675324675324678,0.3579418344519016,0.2597402597402597,0.17225950782997762,0.125,"7.240911964",12,-9.812498628047543,169,0.27435064935064934,221,0.3587662337662338
641778,"Lauer, Eric",734,0.916354556803995,572,"72.059846935",0.23841961852861043,0.3409090909090909,0.2656675749318801,0.14160839160839161,0.11035422343324251,"7.175284809",12,-13.75717987213389,162,0.22070844686648503,275,0.3746594005449591
674370,"Bido, Osvaldo",598,0.9074355083459787,461,"72.054813863",0.24080267558528431,0.34490238611713664,0.26588628762541805,0.14533622559652928,0.11204013377926421,"7.326503361",18,6.171230917193634,137,0.22909698996655517,232,0.3879598662207358
669461,"Liberatore, Matthew",1014,0.9102333931777379,828,"72.052194329",0.2623274161735701,0.38405797101449274,0.3136094674556213,0.1606280193236715,0.131163708086785,"7.336076193",20,-14.679716202372182,186,0.1834319526627219,443,0.4368836291913215
693645,"Schlittler, Cam",556,0.8982229402261712,418,"72.049710414",0.2841726618705036,0.24401913875598086,0.18345323741007194,0.09090909090909091,0.0683453237410072,"6.946629568",9,-16.22111806612455,138,0.24820143884892087,173,0.31115107913669066
668678,"Gallen, Zac",1249,0.9136795903438186,983,"72.041105789",0.277822257806245,0.3611393692777213,0.28422738190552443,0.1688708036622584,0.13290632506004804,"7.455229616",36,-16.606749076043023,266,0.21297037630104082,525,0.42033626901521215
663568,"Kolek, Stephen",713,0.9283854166666666,595,"72.031685484",0.26227208976157085,0.36134453781512604,0.3015427769985975,0.18319327731092436,0.15287517531556802,"7.08625805",9,-28.352058851911764,118,0.16549789621318373,323,0.453015427769986
593958,"Rodriguez, Eduardo",1063,0.9046808510638298,828,"72.029331148",0.2709313264346189,0.3357487922705314,0.26152398871119475,0.14855072463768115,0.11571025399811853,"7.148158956",24,-4.4683302649675,235,0.22107243650047037,454,0.4270931326434619
700249,"Povich, Cade",753,0.9284833538840938,576,"72.027688088",0.25498007968127484,0.3489583333333333,0.26693227091633465,0.18055555555555555,0.13811420982735723,"7.407292205",13,-1.8996984654815874,177,0.2350597609561753,281,0.37317397078353254
663460,"Bubic, Kris",766,0.9108204518430439,553,"72.026629896",0.2689295039164491,0.30560578661844484,0.2206266318537859,0.13562386980108498,0.097911227154047,"7.260216645",18,-30.267187938636027,213,0.2780678851174935,283,0.36945169712793735
701542,"Warren, Will",1079,0.9317789291882557,821,"72.025880565",0.2502316960148285,0.35931790499390986,0.27340129749768305,0.16443361753958588,0.12511584800741427,"7.234416395",14,-27.349555514976295,258,0.2391102873030584,422,0.3911028730305839
641941,"Pagán, Emilio",500,0.9090909090909091,362,"72.02399586",0.2580000000000001,0.287292817679558,0.208,0.10497237569060773,0.076,"7.3589261",12,-22.25730177881104,138,0.276,150,0.3
596133,"Weaver, Luke",491,0.9299242424242424,343,"72.022627271",0.2423625254582485,0.2886297376093295,0.20162932790224034,0.10787172011661808,0.07535641547861507,"7.432951589",8,-22.783046559975407,148,0.3014256619144603,149,0.3034623217922607
500779,"Quintana, Jose",811,0.8892543859649122,676,"72.019253231",0.25154130702836003,0.378698224852071,0.3156596794081381,0.1804733727810651,0.1504315659679408,"7.399549766",13,-22.531690034224535,135,0.16646115906288533,376,0.4636251541307028
665795,"Cabrera, Edward",892,0.9083503054989817,649,"72.018301816",0.2600896860986547,0.3405238828967643,0.24775784753363228,0.1633281972265023,0.11883408071748879,"7.551033004",28,-23.411405301902178,243,0.27242152466367714,342,0.3834080717488789
608337,"Giolito, Lucas",968,0.8880733944954129,758,"72.014005021",0.27789256198347106,0.3641160949868074,0.28512396694214875,0.16358839050131926,0.128099173553719,"7.370104163",13,-25.978172447231877,210,0.21694214876033058,397,0.41012396694214875
642207,"Williams, Devin",507,0.9302752293577982,317,"72.009531105",0.2583826429980277,0.2870662460567823,0.1794871794871795,0.12302839116719243,0.07692307692307693,"7.420606233",4,-21.477000705272463,190,0.3747534516765286,129,0.25443786982248523
686563,"Cannon, Jonathan",786,0.9413173652694611,622,"72.008466858",0.2417302798982189,0.3327974276527331,0.2633587786259542,0.15755627009646303,0.12468193384223919,"7.21950056",15,-3.1970433807850975,164,0.20865139949109415,306,0.3893129770992366
663623,"Irvin, Jake",1240,0.9239940387481371,1033,"71.999304323",0.25241935483870964,0.36689254598257504,0.3056451612903226,0.19264278799612777,0.16048387096774194,"7.265265315",15,4.998030813727148,207,0.16693548387096774,554,0.4467741935483871
690990,"Horton, Cade",764,0.9030732860520094,580,"71.99912551",0.25523560209424084,0.36379310344827587,0.2761780104712042,0.14482758620689656,0.1099476439790576,"7.362686846",14,-25.36616480862179,184,0.24083769633507854,309,0.40445026178010474
676979,"Crochet, Garrett",1419,0.8935768261964736,1036,"71.985137689",0.2656800563777308,0.26833976833976836,0.1959126145172657,0.11196911196911197,0.0817477096546864,"7.341010345",48,-47.660519185212124,383,0.26990838618745594,454,0.31994362226920364
607200,"Fedde, Erick",917,0.9151696606786427,770,"71.979128375",0.2617230098146129,0.35194805194805195,0.2955288985823337,0.14675324675324675,0.12322791712104689,"7.236541101",18,-8.924483727460103,147,0.16030534351145037,413,0.45038167938931295
607625,"Lugo, Seth",939,0.9242125984251969,761,"71.958488051",0.24707135250266243,0.37056504599211565,0.3003194888178914,0.1800262812089356,0.14589989350372737,"7.353139776",15,-10.412074711885634,178,0.18956336528221512,399,0.4249201277955272
671106,"Allen, Logan",1070,0.9192439862542955,851,"71.957051243",0.24953271028037377,0.3325499412455934,0.2644859813084112,0.15746180963572268,0.1252336448598131,"7.307226916",10,-19.143459168772246,219,0.2046728971962617,437,0.40841121495327104
650911,"Sánchez, Cristopher",1296,0.9283667621776505,907,"71.950167022",0.26697530864197533,0.35611907386990077,0.2492283950617284,0.1609702315325248,0.11265432098765432,"7.533171119",18,-53.430865661078016,389,0.3001543209876543,504,0.3888888888888889
691587,"Pérez, Eury",750,0.9079903147699758,557,"71.94270676",0.2493333333333334,0.29443447037701975,0.21866666666666668,0.118491921005386,0.088,"7.415634773",16,-25.199469119550024,193,0.25733333333333336,234,0.312
592662,"Ray, Robbie",1343,0.9154737559645535,976,"71.938899739",0.2539091586001489,0.32479508196721313,0.23603871928518244,0.13114754098360656,0.0953090096798213,"7.310373835",20,-42.899227437772325,367,0.2732688011913626,446,0.3320923306031273
693433,"Woo, Bryan",1277,0.9050318922749823,960,"71.93077563",0.2623335943617855,0.30625,0.23022709475332812,0.13333333333333333,0.10023492560689115,"7.051029045",19,-40.31591442975782,317,0.24823805794831635,451,0.3531714956930305
547179,"Lorenzen, Michael",972,0.907563025210084,755,"71.922977366",0.2613168724279835,0.352317880794702,0.2736625514403292,0.13642384105960265,0.10596707818930041,"7.405942438",21,-6.178339518944349,217,0.22325102880658437,389,0.4002057613168724
677958,"Rocker, Kumar",493,0.90625,381,"71.92068643",0.2636916835699797,0.33858267716535434,0.2616632860040568,0.17585301837270342,0.1359026369168357,"7.382203103",15,-2.3808930525999745,112,0.22718052738336714,188,0.3813387423935091
669302,"Gilbert, Logan",926,0.8981571290009699,643,"71.920316447",0.24946004319654436,0.3094867807153966,0.21490280777537796,0.1321928460342146,0.091792656587473,"7.51808392",26,-23.70971764247739,283,0.30561555075593955,283,0.30561555075593955
608379,"Wacha, Michael",1124,0.8927720413026211,901,"71.917220961",0.25889679715302494,0.3118756936736959,0.25,0.13318534961154274,0.10676156583629894,"7.395392491",27,-29.445513720704405,223,0.19839857651245552,459,0.4083629893238434
624133,"Suárez, Ranger",1009,0.9008928571428572,790,"71.885927691",0.25173439048562934,0.3278481012658228,0.2566897918731417,0.1341772151898734,0.10505450941526263,"7.380694698",10,-25.523361945320804,219,0.21704658077304262,407,0.40336967294350845
608331,"Fried, Max",1298,0.9045296167247386,971,"71.885657881",0.2442218798151002,0.3213182286302781,0.24036979969183359,0.14418125643666324,0.10785824345146379,"7.197613259",21,-45.39798823476876,327,0.25192604006163327,512,0.39445300462249616
676962,"Brown, Ben",725,0.8863080684596577,539,"71.882961021",0.2662068965517242,0.3877551020408163,0.2882758620689655,0.17810760667903525,0.13241379310344828,"7.358233352",31,1.6175992325194057,186,0.25655172413793104,283,0.3903448275862069
594798,"deGrom, Jacob",1203,0.9134396355353075,861,"71.879843267",0.24023275145469655,0.31823461091753774,0.22776392352452202,0.1289198606271777,0.09226932668329177,"7.394362735",39,-46.203278449773826,342,0.28428927680798005,413,0.343308395677473
592791,"Taillon, Jameson",814,0.8828633405639913,659,"71.870576953",0.24570024570024565,0.34294385432473445,0.27764127764127766,0.15022761760242792,0.12162162162162163,"7.391927518",19,-12.599771177741601,155,0.1904176904176904,349,0.42874692874692877
571945,"Mikolas, Miles",1085,0.9377700950734659,915,"71.869172415",0.2423963133640553,0.3442622950819672,0.2903225806451613,0.17049180327868851,0.14377880184331798,"7.174911189",9,4.30680936261211,170,0.15668202764976957,483,0.44516129032258067
663947,"Holton, Tyler",473,0.8958333333333334,367,"71.866138499",0.2558139534883721,0.36239782016348776,0.28118393234672306,0.16621253405994552,0.12896405919661733,"7.339142368",17,-7.975103763181876,106,0.22410147991543342,203,0.42917547568710357
660853,"De Los Santos, Enyel",511,0.930783242258652,358,"71.86312047",0.24853228962818003,0.2877094972067039,0.20156555772994128,0.14804469273743018,0.10371819960861056,"7.409878004",4,-12.277053119062286,153,0.299412915851272,176,0.34442270058708413
592866,"Williams, Trevor",595,0.919629057187017,477,"71.854995176",0.2420168067226891,0.3710691823899371,0.29747899159663865,0.16771488469601678,0.13445378151260504,"7.262759832",9,-2.200377481300279,118,0.19831932773109243,258,0.4336134453781513
657277,"Webb, Logan",1305,0.893223819301848,1000,"71.854311073",0.26513409961685835,0.356,0.2727969348659004,0.163,0.12490421455938697,"7.201020069",31,-23.400490728712597,305,0.23371647509578544,520,0.39846743295019155
607259,"Martinez, Nick",1074,0.910941475826972,882,"71.851790903",0.2420856610800745,0.3378684807256236,0.2774674115456238,0.12244897959183673,0.1005586592178771,"7.365176965",18,-16.525649706687496,192,0.1787709497206704,479,0.44599627560521415
687134,"Blalock, Bradley",430,0.9110169491525424,363,"71.847558302",0.25116279069767444,0.39118457300275483,0.3302325581395349,0.18732782369146006,0.15813953488372093,"7.218116326",7,10.343747289687595,67,0.1558139534883721,200,0.46511627906976744
681343,"Smith, Shane",1009,0.9000892060660125,752,"71.844901467",0.2348860257680872,0.3324468085106383,0.24777006937561943,0.13696808510638298,0.10208126858275521,"7.181145421",28,-27.494356180411017,257,0.2547076313181368,363,0.3597621407333994
702070,"Cameron, Noah",893,0.902020202020202,665,"71.841372777",0.24636058230683086,0.3473684210526316,0.25867861142217247,0.16390977443609023,0.12206047032474804,"7.457549664",20,-30.227107790215967,228,0.2553191489361702,352,0.39417693169092943
668909,"Williams, Gavin",1162,0.884996191926885,872,"71.839551179",0.23924268502581758,0.33142201834862384,0.2487091222030981,0.13302752293577982,0.09982788296041308,"7.282246162",34,-34.21618127302294,290,0.2495697074010327,402,0.3459552495697074
