"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2024","Haniger, Mitch","571745","136","423","1758",-12.97621873558599,-18.063868898520262,-13.075350002227394,13.283590434308403,4.87940973085328
"2024","Westburg, Jordan","676059","110","447","1634",9.75984895645182,9.390835763226809,-17.429000697213333,8.345038839860619,9.452975050577733
"2024","Henderson, Gunnar","683002","110","716","2896",32.884293927710154,6.77035395243131,-12.879631969380064,26.98272341791247,12.01084852674633
"2024","Crow-Armstrong, Pete","691718","112","408","1421",-6.326261668657096,-2.476351700650877,-13.915786140388562,3.110665786552124,6.955210385830216
"2024","Peña, Jeremy","665161","117","649","2272",-3.828012850742883,-4.018346595999027,-13.685564257337774,3.4242119321154494,10.451686070478472
"2024","Isbel, Kyle","664728","118","426","1582",-7.741032419437477,-10.77996705472241,-8.270610261282895,6.898953549894891,4.41059134667293
"2024","Marsh, Brandon","669016","143","476","2007",6.047426167990497,4.106825295267902,-18.666490253614626,11.038994837484763,9.568096288852452
"2024","Bichette, Bo","666182","141","332","1174",-14.625107883247988,-6.9793209903034485,-16.621503588053876,6.012314632686025,2.963402062423326
"2024","Marte, Ketel","606466","109","576","2146",34.65350859741173,1.8508584441393832,7.867761288777036,15.012764817404484,9.922124047090819
"2024","Urshela, Gio","570482","144","458","1688",-11.541511493404924,-15.180095332873176,-9.083595271907067,8.430234665825859,4.291944445549452
"2024","O'Hearn, Ryan","656811","110","492","1920",10.442039122552185,0.6391165009689009,-11.898517053222635,13.128899054668844,8.5725406201371
"2024","Rutschman, Adley","668939","110","635","2593",0.03915328038638358,-11.294673045828107,-17.668518096887354,17.164598248123532,11.83774617497834
"2024","Bellinger, Cody","641355","112","562","2083",9.473242836788353,-8.32731912960448,-1.3978812449228302,12.146168091612475,7.052275119703189
"2024","Steer, Spencer","668715","113","654","2621",8.495809047061183,4.577914386274967,-29.35235427605261,21.784492642657245,11.485756294181623
"2024","Espinal, Santiago","669289","113","390","1505",-6.8504608115373635,-9.13661426149808,-10.372778523590574,8.05407695093376,4.604855022617523
"2024","Friedl, TJ","670770","113","341","1286",0.8469846390495934,-9.620377595088899,-8.719409699172536,11.748181323854146,7.438590609456856
"2024","Nimmo, Brandon","607043","121","661","2747",8.119764797482992,-10.228382385418204,-18.43498032544653,22.141868707320995,14.641258801026698
"2024","Butler, Lawrence","671732","133","451","1815",11.795951720497081,4.220354258412485,-14.045063513548065,15.735866835704716,5.884794139927977
"2024","Reynolds, Bryan","668804","134","689","2604",21.901637130492816,13.11771754265951,-17.092237394217957,11.234167523662716,14.641989458388547
"2024","Raleigh, Cal","663728","136","624","2514",4.875266019047825,-2.9574587609371217,-21.243262094437007,17.77593584308343,11.300051031338475
"2024","Rodríguez, Julio","677594","136","612","2385",6.851978848791474,-7.699187340572576,-8.73387558413162,12.334923926717957,10.950117846777728
"2024","Canha, Mark","592192","137","460","1946",0.7170298518166035,-20.068175616959792,-6.061155381724407,18.249688927838864,8.59667192266193
"2024","Ramos, Heliot","671218","137","514","2003",6.966647201500902,6.008395901044101,-15.208906139830209,7.065401678286656,9.101755762000316
"2024","Taveras, Leody","665750","140","529","2008",-10.12678375168681,-6.492545720747429,-21.430079639867305,11.813782855934445,5.982058752993483
"2024","Neto, Zach","687263","108","601","2289",7.093242531482325,1.177711151661762,-13.334667996805623,9.995538414666788,9.25466096195939
"2024","Walker, Christian","572233","109","548","2315",16.053093645767873,2.5675086278855175,-15.02693019994826,17.297806592195773,11.214708625634863
"2024","Soler, Jorge","624585","144","573","2352",18.525520505834912,-0.5328730088252123,-11.758189967019659,16.838774319046937,13.977809162632884
"2024","Happ, Ian","664023","112","656","2721",5.540027726070142,-10.012410170822996,-13.599086549117327,19.123717280686638,10.0278071653238
"2024","Paredes, Isaac","670623","112","639","2853",14.439563413923322,-2.8914538045935236,-22.659900155251968,22.389089228933894,17.60182814483501
"2024","India, Jonathan","663697","113","637","2652",11.191578128854701,-9.065852035134721,-18.63517978651553,26.7816672433406,12.110942707164334
"2024","Fry, David","681807","114","388","1515",16.739341839576447,2.0562256727313892,-1.9309603345423587,8.486843528493637,8.127232972893726
"2024","Greene, Riley","682985","116","578","2404",21.029108038264663,10.096257511504295,-22.594886028419243,22.86566541938033,10.662071135799279
"2024","Altuve, Jose","514888","117","680","2454",16.758186386686056,-2.8366044035265467,-7.226647887674231,14.920063679041538,11.901374998845359
"2024","Tucker, Kyle","663656","117","336","1349",32.68421573226651,9.561672445834983,0.34152274520169873,15.491171615474412,7.289848925755416
"2024","Edwards, Xavier","669364","146","302","1185",11.286339562592438,-2.7588168637125845,-0.5290350636040401,10.443103291118224,4.131088198790859
"2024","Bride, Jonah","681146","146","271","1157",10.200137078420878,-2.992883447492345,-2.935717819929589,11.798021455076084,4.330716890766753
"2024","Frelick, Sal","686217","158","523","2046",-8.203102168173281,-19.05130787527102,-13.686523469294757,13.222074166349826,11.312655010042658
"2024","Ortiz, Joey","687401","158","511","2124",4.8286812689858385,-11.001575489744205,-7.40046882750112,14.900490624874397,8.330234961356787
"2024","Castro, Willi","650489","142","635","2509",8.516508409119751,-2.8112419203697407,-16.496871346801573,13.044568962235903,14.780052714055183
"2024","Lewis, Royce","668904","142","322","1233",5.044529977043823,5.031582351368736,-8.666875496368363,4.538387717747602,4.141435404295841
"2024","McCutchen, Andrew","457705","134","513","2163",9.105553954646169,-2.033331048108408,-18.044823534231163,19.55202616577181,9.631682371213941
"2024","Díaz, Elias","553869","135","349","1323",-2.318028634228716,0.5393331966325774,-14.855593978794118,5.458689222504284,6.539542925428533
"2024","Kim, Ha-Seong","673490","135","465","1982",-4.697813043988246,-15.223192535061298,-14.813500552457919,16.721709319230293,8.61717072430065
"2024","Crawford, J.P.","641487","136","451","1911",-11.856349665209287,-19.452313136637432,-18.920295815111405,19.62446114708748,6.891798139452104
"2024","Horwitz, Spencer","687462","141","379","1582",9.769842733698534,-14.115273993339478,4.4497037169643034,11.196218724084583,8.23919428598913
"2024","Ruiz, Keibert","660688","120","485","1659",-18.022353278058947,-14.990260757950862,-17.305403709443052,8.426145432537314,5.847165756797593
