player_name_final,pitch_hand,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,xera,ball_angle,runs_heart,runs_shadow,runs_chase,runs_waste,n_ff,n_si,n_fc,n_sl,n_ch,n_cu,n_fs,n_st,n_sv,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,st_avg_spin,sv_avg_spin,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,st_avg_speed,sv_avg_speed,gb_rate,air_rate,pull_rate,straight_rate,oppo_rate
Collin McHugh,R,-1.1369838358715716,-1.6037411235515902,-0.638590484577997,0.839693165826649,-1.50609408650666,0.6712667422090616,1.1171960090517463,0.9111185199451767,-1.287926567068331,0.20713158428889447,-0.07690905214432178,-0.38404777471706464,-1.1369838358715716,-1.011268461065942,-0.21029824058714364,-0.6378409725559147,0.4598658879764558,0.2925766324841997,-1.565292153461184,-0.9319530825700406,3.1302387636173252,-1.0315588107113345,-0.9058153586895756,-0.5855207837126907,-0.3680653760859553,3.4884192182359466,-0.14788597107564871,0.2299934665644821,-1.945468673700398,1.1745788177028036,-1.7170206720229693,0.439164540961416,1.016527070421757,-0.45544362943372096,1.3858744124272524,-0.2050795937021701,0.04561321630211774,-1.967992314118112,1.0826432224393316,-1.7401100744941473,0.5936798833385547,0.7059520232529012,-0.4677995014926006,1.1900944904890327,-0.2063864246152443,0.3793834118809388,-0.3792168586012784,0.5966283287950696,1.0173166179623276,-1.6139698393924164
Michael Tonkin,R,-0.290767635467443,-0.4741887250029657,0.006252620552482528,0.37734206272963133,-0.586833815301927,-0.0349671909751882,0.2143486911954732,0.771834009572469,0.5102010112833478,-0.0510325051605187,-0.46139830663253917,0.917228167505383,-0.290767635467443,-1.8982524653042887,0.7835774246268041,-0.35642477319224813,0.30943748278068006,-0.5008362244006195,0.6876786119225873,-0.16842129449007148,-0.6489676791331431,1.2367202993378001,-0.9435903454959255,-0.7811349670428239,-0.3680653760859553,0.04375353508302474,-0.14788597107564871,0.30519045922149934,0.011124308588597524,-0.9786005478237223,0.46293791600292444,-1.5903246593057265,-1.1775487391941633,-0.45544362943372096,1.0731705195650074,-0.2050795937021701,0.16046098890997018,-0.08578744067618486,-0.9843273887894544,0.558331837687894,-1.6532856554539967,-1.1914044199438942,-0.4677995014926006,1.2053781377460153,-0.2063864246152443,-0.39578559273350733,0.39596085211033605,0.9773468558470467,0.026820953982006623,-1.1817656628728135
Albert Suárez,R,-0.16987960683828174,-0.2446049041597494,-0.5648941297059422,-0.8617588935703749,0.3699472832989176,-0.9153409980952798,0.5469766504056792,0.09398272575862464,-1.0688653392488372,0.31777333691007154,-0.25574126353419036,-0.13102189706269982,-0.16987960683828174,0.1687719322379378,0.9060362896425755,0.6069481478802036,-1.2446167685827618,-1.1304551160323533,1.0475871492857816,-0.9319530825700406,0.960083098893803,-1.0315588107113345,0.680734087177119,0.5001379337695491,-0.3680653760859553,-0.6058608369259629,-0.08415197819942663,0.4214039933277987,-1.945468673700398,0.9197902445658901,-1.7170206720229693,0.9087472069572933,0.7302377830631004,-0.45544362943372096,-0.8391418104146137,4.232711679378525,0.2491409145945151,-1.967992314118112,1.0199373724357617,-1.7401100744941473,0.6281262890040065,0.8562890091892592,-0.4677995014926006,-0.8451778692325135,5.0541560400962116,-0.9763219297544145,0.9765037092652203,0.3344885821467438,-0.6237191309327781,0.16014974341310598
Michael Lorenzen,R,-0.9063666735636332,-0.8029527564504514,-0.9739088992458463,-1.0023136289118681,-0.3391963544875905,-1.2017043463453316,-0.19050705344323382,0.14598227629776933,-0.7585285998378875,0.3362136290136016,-0.6920918593254695,-0.3732038085318774,-0.9063666735636332,0.28912042268085053,0.2867275470081674,0.2931531943894788,-1.0956193010221393,-1.334705675681133,-0.3835452236938467,0.16765176154980616,0.15060678440947795,-0.25800938402976575,0.773282804852677,0.12455870177569335,-0.3680653760859553,0.028367931535443553,-0.14788597107564871,0.376285797733589,0.5997319826117062,1.2167268935301983,0.7818520030847609,0.8933835524497769,0.8952989230345748,-0.45544362943372096,1.2416798127012196,-0.2050795937021701,0.1973867284573071,0.5600631829243214,1.1065643429962495,0.5978749243490911,0.573806956993102,0.9356047293556831,-0.4677995014926006,1.2507196246083978,-0.2063864246152443,-0.337484166369745,0.33765877095016594,0.053251742219985514,-0.28713409656316685,0.1932306359495117
Hyun Jin Ryu,L,0.5368504066860456,-0.281338315494664,0.3931584836307707,0.8027050775788875,0.7826763846561446,0.5551734929185,0.204845035218039,0.5768356950506781,-1.3609469763414959,1.2029073578794882,-1.2929680895954279,0.6280557359003947,0.5368504066860456,,,,,,-0.22767932168616478,-0.11632848243783188,0.9105738441852815,-1.0315588107113345,1.2095839024660175,0.8913663004298157,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-0.30550026902336785,0.31106089172774093,0.7651897205268816,-1.7170206720229693,0.24340184643015314,0.8224326383141932,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,-0.10557878814366281,0.41138595472307066,0.9920681057675083,-1.7401100744941473,0.41614840798584124,0.594495292300084,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,0.4948664576808885,-0.4947012014172512,1.2266835093357837,-1.3854100988825075,-0.21777137068372723
Aroldis Chapman,L,1.8238429576303476,1.8491995419303842,1.85603112784106,1.5942501660809814,1.5443491807972096,1.57292431169909,1.003152137322533,0.5694071878308008,1.8556020521414067,-0.09160114778828342,1.6577633983374036,0.6280557359003951,1.8238429576303476,1.122182051331139,-0.17549162576254398,-1.1026015792233825,0.9874275076438411,1.2506211355619785,0.4042860628177112,0.8719465804960855,-0.6489676791331431,0.23034890002531935,-0.9435903454959255,-0.7811349670428239,1.0051126589068666,-0.6058608369259629,-0.14788597107564871,0.503437076226364,0.8121179635037513,-0.9786005478237223,0.48757320085053557,-1.5903246593057265,-1.1775487391941633,2.043330771963617,-0.8391418104146137,-0.2050795937021701,0.4515055974681006,0.7366852186159536,-0.9843273887894544,0.6470291779071059,-1.6532856554539967,-1.1914044199438942,2.376912633033782,-0.8451778692325135,-0.2063864246152443,-0.21154666959288237,0.21171985974099575,-0.571972947210023,-1.2933900205443785,1.8314831027950125
Brooks Raley,L,1.2807767367116532,1.334931783241579,1.572300161583648,1.4684906660385926,0.1073014915261367,1.6000127365335541,1.5733714959686,1.7282543141317286,0.7201346879436964,-1.0099276945440534,0.817252004805021,-0.16716845101332337,1.2807767367116532,-0.3782666606843905,-0.14697376691676434,-0.2151261483640095,1.1214811676218146,-0.17962744511654793,-1.7466633848883053,0.5504595118308351,1.2488870846935114,-1.0315588107113345,0.4824154064437823,-0.7811349670428239,-0.3680653760859553,2.4969025451695965,-0.14788597107564871,0.824733317579073,0.7879857922769219,1.2963591187614638,-1.7170206720229693,0.9682194179541326,-1.1775487391941633,-0.45544362943372096,1.5455529960164838,-0.2050795937021701,-0.041612940108909695,0.47107389305204,1.0315495668808672,-1.7401100744941473,0.5936798833385547,-1.1914044199438942,-0.4677995014926006,1.2308508831743201,-0.2063864246152443,0.061701184271184664,-0.06153106303108416,0.8666649097653228,0.09632750748571299,-1.1125998606935517
Ross Stripling,R,-1.2950681810020133,-1.713941357556334,-1.3571299445805318,-0.269949481606193,-0.8963806413198474,-0.6154334374279957,0.2713706270600799,0.6604064012743027,-1.5891357553201353,1.4795117394324309,-1.418150637568336,-0.10391198159973242,-1.2950681810020133,1.9017120462454562,-0.9853088636306117,-0.6707373636653907,-0.27889006073031136,1.0602094154724513,-0.10582052557106797,-0.18330495507642566,0.37009781361725613,0.037907974137979396,0.8790527679104557,0.09179332606789577,-0.34002861947312546,-0.6058608369259629,-0.14788597107564871,-0.1203561583148027,0.37882540097843365,0.9541219251834911,0.5253665130826394,0.48252969481327773,0.8016079232026525,0.37023487817143336,-0.8391418104146137,-0.2050795937021701,0.07904990959301175,0.48056970142255767,1.0460648099372487,0.6029551125659802,0.5446599983531037,0.7837125332199826,0.1993439470429015,-0.8451778692325135,-0.2063864246152443,-0.12859389735766064,0.12876615584455556,-1.1897161248009813,0.3752549517939331,1.0753591162806448
Andrew Kittredge,R,1.169187787207812,0.6492414383231733,0.5159857417508624,0.2725424793609745,1.4580512777861527,0.9421509905537058,0.4582758612829579,-0.8469615220925563,1.1217469389461023,1.3258426385696853,1.019928511046872,1.8931851241722186,1.169187787207812,0.10625323590395765,-0.6541637874473051,-1.1410949327406714,1.6393036007503095,1.84992894597322,-1.072189118018698,1.288689076914002,-0.5994584244246217,2.0853532348082,-0.934146598794338,-0.7811349670428239,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,0.7290280541974157,0.6690404933389972,1.31967875087908,0.8127781696380969,1.1701771344642329,-1.1775487391941633,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.20262029784196728,0.6013021221334277,1.0640637113271632,0.6791579358193276,0.742064400051271,-1.1914044199438942,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,0.7774456373710209,-0.7772835548176094,1.3988903154299777,-0.24882235024964225,-1.4354516016073946
Yimi García,R,1.1319914707065317,0.41659649986871367,0.9827293226072095,1.2095740483042627,1.0828430038250372,0.6712667422090616,0.9271228895030573,1.0225461282433428,1.1947673482192664,1.5717131999500784,1.2822157544186792,0.5557626279991476,1.1319914707065317,-0.9409349276902139,-1.5838088758752287,0.8030786397960438,0.5100897825675812,0.4502498607000446,0.11805958822178518,-0.015119590450623433,-0.6489676791331431,-0.36905726257459137,-0.2541968362800403,2.4269376395713618,-0.3680653760859553,-0.5716706068202266,-0.14788597107564871,0.6994049964840442,0.7056390468583582,-0.9786005478237223,0.736903413187366,0.9397223168514804,1.09092993606299,-0.45544362943372096,1.4084552222277498,-0.2050795937021701,0.3189218397233372,0.620293738874463,-0.9843273887894544,0.7285867941458235,0.6917196533094562,0.9755217911387845,-0.4677995014926006,1.2792490994880992,-0.2063864246152443,0.6401035746534244,-0.6399399495804633,-0.5982084110814198,0.975728584069567,-0.1610584993516457
Zack Wheeler,R,1.7829270094789396,1.6251257327874051,1.553876072865635,1.1947788130051586,1.8745324618829913,-0.9308200980006879,0.4329327786764661,1.4236855181167416,1.5452653127304576,1.3393655194456071,1.1248434083955952,1.3654454364931152,1.7829270094789396,-1.0472167114579802,1.8119672703018925,2.6533493648406155,-0.5242073818093551,-1.0795593814595261,0.5573180393343449,0.12300077979074342,0.13327854526149538,-1.0315588107113345,-0.9398128468152906,0.2018263041910961,0.5702314118900836,0.5788306362377966,-0.14788597107564871,0.5941292067642205,0.6836799147467415,1.227954864549791,-1.7170206720229693,-1.367799469825886,1.0666681320495446,2.3105793710435463,1.2868414323022144,-0.2050795937021701,0.30903620866342146,0.6132397097992215,1.1407041946648593,-1.7401100744941473,-1.4126907604983792,0.9169422069635831,1.9675858349369988,1.2986083860136108,-0.2063864246152443,-0.08536586724838115,0.08553764023156595,0.11110136161502303,-0.28207913135685786,0.12017360741384411
José Ureña,R,-1.4010776830306624,-1.4384407725444743,-1.3866084865293535,-1.2575314378214215,-1.386027438839103,-0.48966575069655377,-1.2207033613971285,-0.0211591361494802,-1.678585756679762,-0.6189935019492275,-1.1463256762557357,-0.8611822868652953,-1.4010776830306624,-0.5111188903940982,-0.6922998103399955,-0.6777650571631428,1.0224515607318645,1.3305970222740444,-1.319307420838151,1.3589399548815941,-0.6489676791331431,0.8146121700963901,1.1378114275339533,-0.7811349670428239,-0.12134191789305265,-0.6058608369259629,-0.14788597107564871,-0.1350537523341284,0.5267636165324788,-0.9786005478237223,0.44454549086328565,0.6820094025318436,-1.1775487391941633,1.1241152546804876,-0.8391418104146137,-0.2050795937021701,0.3386931018431711,0.6382001203731538,-0.9843273887894544,0.6588371829517689,0.6986089344425471,-1.1914044199438942,1.1221218010920075,-0.8451778692325135,-0.2063864246152443,-0.030810241385141567,0.030981401641841395,1.239973166168102,-1.5689371576073854,-0.06984715272925704
Matthew Boyd,L,0.42526145718220465,0.012528975184652917,0.02994073461850053,0.08936337565777511,0.8577180394483683,-1.4073552450886118,-0.36537432342802806,0.7360179926194872,-0.1978361714903732,1.2345192871998245,-0.4192449996620701,0.3801936516675478,0.42526145718220465,-1.002337218732516,1.7926457322877338,1.0632958830188735,-0.5226669051041946,-1.4047039765749194,0.8176343380121099,-0.7227313394704333,-0.6489676791331431,0.030246391608506937,1.227122289197537,0.2695926462733207,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,0.32895401101354405,0.6878299292975977,-0.9786005478237223,0.6632239480625155,0.6749293774131722,0.7319707690640609,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.14613097749958823,0.5113826306248502,-0.9843273887894544,0.5022340064125859,0.4377247280180478,0.7148389386777105,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,-0.5004431733801475,0.5006196081897722,-0.3943981634284466,0.06503701106326779,0.4096029401033201
Patrick Corbin,L,-1.3452832082787416,-1.482520866146372,-1.2318461412980386,-0.7618910553014191,-1.1571503917228225,-1.5848120690041847,-0.20951436539810273,-0.608011206519822,-0.9848918685846978,0.4284150895312491,-0.11982878287789009,0.4979281416781501,-1.3452832082787416,-0.01878415676400267,0.02536665023231737,-0.6393744198674115,-1.5980683174245602,-0.9747112802577514,-1.5012454373634818,0.9850624009523771,1.0640525337816982,1.1054818974211886,-0.2570299602905164,-0.6931085845442639,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-0.11226678486230497,0.4373259013695386,0.8211568376091597,0.40833690455705113,0.32889314973810996,0.2245409147428518,0.22245039166529346,-0.8391418104146137,-0.2050795937021701,0.0444502008833051,0.5177390084728705,0.8320520663139542,0.4646916116360339,0.5035892839058347,0.42523658227173605,0.25234132379572194,-0.8451778692325135,-0.2063864246152443,0.09350843167606195,-0.093338667670297,0.746488710571093,0.03318816470814194,-0.9138885102848818
Buck Farmer,R,-0.07688881558508077,0.30639626586396956,-0.10429191175559974,-0.45488992284499963,-0.4648911262645645,-0.0349671909751882,-0.469914539179807,0.9482610560445653,0.08120610680350554,-0.7425434590428756,0.3880546974693362,0.23948028093119125,-0.07688881558508077,-0.5775450052489534,-0.1421219865415707,0.5142781618408173,0.3393710861471861,0.2647174610034083,-0.3098631609265793,0.13222864935428266,-0.6489676791331431,1.149964144224655,1.0891761320207771,-0.7811349670428239,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,0.33424384274807417,0.540659629821861,-0.9786005478237223,0.9542029530225273,0.5841280552662116,-1.1775487391941633,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.14446952690128234,0.5300835593545432,-0.9843273887894544,0.5233197297066262,0.6532986623749136,-1.1914044199438942,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,-0.9155014134560513,0.9156825098779777,0.5200056740110788,-0.1412515681145135,-0.4899496739060546
Dylan Floro,R,0.44385961543284436,-0.9976398365254989,0.4392187054258047,1.1633389379945611,0.14482231892224798,1.5322916744473927,1.7634446155172885,0.05684018965923565,-1.0688653392488372,1.138366335517135,-1.3466177530123886,-1.0256491073406326,0.44385961543284436,-0.0344138308474991,0.26536565350013247,-0.38436326789696257,0.6048449133478224,0.9209659421155653,-0.7207823571286509,1.766454581735971,-0.6489676791331431,0.5915699822236861,0.010228071364408824,-0.7811349670428239,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-0.0668067847560177,0.44172916483983665,-0.9786005478237223,0.1419108610199283,0.6659023453868657,-1.1775487391941633,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,-0.009630016091533133,0.49006550979307534,-0.9843273887894544,0.5528397423182833,0.5731445261149198,-1.1914044199438942,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,0.7198459958245855,-0.719683266356666,-1.3825088595341404,0.8601682748781724,0.8713570201182737
Andrew Heaney,L,-1.2262549954746447,-1.1592668463991231,-1.3460754913497233,-1.2760254819453023,-0.9507858410442089,-1.5151561194298477,-0.9317922196831213,-0.7157245612080495,-0.8863143160659254,0.6460105363528971,-0.727858301603443,0.5304600402337115,-1.2262549954746447,-0.8862310683979806,-0.38431024422164206,-0.6589490553681175,-1.4916927412388317,-0.8902452583032863,0.8917212472780996,-0.5193780111163028,-0.644016753662291,0.26126563893836724,0.6750678391561671,-0.0035685883055439132,-0.3680653760859553,-0.6058608369259629,-0.09052537748704882,0.4250499081232913,0.509150562651286,-0.36373958098925224,0.6744748161076514,1.0207532043346748,0.8866455462697794,-0.45544362943372096,-0.8391418104146137,1.4859941578679128,0.015956323122368943,0.23205083092557716,-0.3941956670891908,0.4918774837156059,0.5383006619225593,0.7715300533251406,-0.4677995014926006,-0.8451778692325135,1.3581041128478286,-0.7418344646330594,0.7420136105624859,0.274982539574211,-0.8409943357646761,0.4244303073969878
Derek Law,R,0.14628908342260127,-1.052739953527871,0.6787318587599832,1.496231732224413,-0.277286989284007,1.29043073842539,1.753940959539854,1.1525450045912033,-0.7220183952013054,0.35465392111713034,0.754660730818567,1.3238768994498973,0.14628908342260127,1.0440336809136634,0.26971403045189885,-0.2515329375565337,1.0381929306248747,0.24741045483024618,-0.9375776571938816,-0.3157695342949779,2.4206061127951846,0.6814809066136727,-0.46904207374115525,-0.2627573812179707,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-0.1898564091038641,0.47032178477683795,1.013716540595176,0.49607309445292697,0.7074089926450765,0.5644487889712229,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.27240122297078856,0.6040152102392891,1.1441878529983904,0.652383970892476,0.6831080518930928,0.8329608561991345,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,0.5531427938797652,-0.5529781921307486,-0.3867207102657281,0.8020285079537998,-0.25675301629465386
Aaron Loup,L,-0.20707592333956212,-0.8323394855183832,-0.4911977748338874,0.09993140087142119,-0.5680734016038713,0.43908024362793846,-0.4414035712475036,0.46540808675251194,-0.922824520702508,-0.08791308936757772,-1.3645009741513754,1.3509868149128657,-0.20707592333956212,,,,,,-1.6899848750673299,2.3126849252551693,1.1828747450821495,-1.0315588107113345,0.7185090739834692,-0.3801258912160507,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,0.07959948125044766,0.5786878143380727,1.0743907686048986,-1.7170206720229693,0.7687397102355673,0.7520734066752013,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.039798139208049574,0.530761831381009,0.9549090835431707,-1.7401100744941473,0.4585439841894745,0.7707524482254694,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,0.7666082571086443,-0.7664460528381812,-1.106905224108452,0.026039589534308183,1.2886670628665617
Steven Matz,L,1.0363437997032394,0.28540574510116157,-0.022699518861538454,-0.2382454059652542,1.522372696179487,0.42802374369550433,1.2855464863662995,0.06214626624486299,-0.8498041114293433,1.750847466098651,-1.2878585978414316,0.5764178016852183,1.0363437997032394,-0.2554620785997858,-0.5685809551055371,0.1491317079076163,0.7879941081329582,0.9620034872824559,-1.7863383417629881,2.5253086479173716,-0.6489676791331431,-0.9288034685513499,0.8992893679852865,1.2532525395905623,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-5.013287748702083,0.620187959846635,-0.9786005478237223,0.3963588462602175,1.3910739181667795,0.6717783886307033,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,-5.263552170582418,0.5943256098612103,-0.9843273887894544,0.6940650518225568,0.5686967759328425,0.865546212756769,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,0.6635857798694035,-0.6634224185303611,-1.501346988639946,0.46953102899398297,1.3605496910931374
Miles Mikolas,R,-1.2969279968270773,-1.4715008427458975,-1.6187520043763264,-1.5460385261539606,0.04351608495274749,-1.898263842088701,-1.281526759652709,-0.7082960539881716,-1.5617531018426984,1.6602266020470202,-1.7007055315643282,-0.7925038343591106,-1.2969279968270773,0.43603935906570407,-0.25472858786397923,-1.1217265388773614,-1.6188851380544345,-0.23240193278110777,-0.2225782558022768,0.23135382885940184,-0.6489676791331431,0.46380182651160023,-0.00016005000733717014,0.8023618470146054,-0.3680653760859553,-0.35199837839087156,-0.14788597107564871,0.08347326572065826,0.5028601862651457,-0.9786005478237223,0.48786133283705707,0.46914844733898947,0.8866455462697794,-0.45544362943372096,0.9248226637506687,-0.2050795937021701,0.149703096285945,0.539715022130355,-0.9843273887894544,0.656365740035444,0.6164675055480082,0.78034291112141,-0.4677995014926006,1.0056718135881066,-0.2063864246152443,-0.22243355626949926,0.22260686869068103,0.6138764581701788,-0.16908489225964232,-0.5763598036999723
Shelby Miller,R,0.4624577736834848,0.857397435887689,0.06152488670652392,-0.7877827170748521,1.1954054860133718,0.8260577412631437,0.12881578739856342,-0.760295604527316,-0.30215104188060854,1.3504296947077243,-0.3272741480901378,-0.7093667602726765,0.4624577736834848,,,,,,1.6483793533881208,-0.9319530825700406,-0.6489676791331431,0.26820613134741883,-0.9435903454959255,-0.7811349670428239,1.9745613986749384,-0.6058608369259629,-0.14788597107564871,0.49660098598481595,-1.945468673700398,-0.9786005478237223,0.47566374540763556,-1.5903246593057265,-1.1775487391941633,3.188311523693373,-0.8391418104146137,-0.2050795937021701,0.1735449123716248,-1.967992314118112,-0.9843273887894544,0.6846500311889383,-1.6532856554539967,-1.1914044199438942,2.238184205651399,-0.8451778692325135,-0.2063864246152443,-0.2896000604281787,0.2897741272114516,-0.18715921574488265,-0.13657393826757255,0.34383426390589406
Hoby Milner,L,0.8455798336466731,0.15578927939082013,0.4005281191179763,0.39583610685351256,0.9777846871159254,0.5783921427766127,0.4671459401952301,1.0039748601936485,-0.34596328744450694,1.0480089042098406,-1.6255960027805834,-1.0346857458282883,0.8455798336466731,-3.320552806902342,0.6026618854253691,-0.7650052298396484,0.2544449597042422,1.0815336603770764,-0.8120347579404208,0.9939925973041895,-0.6489676791331431,-1.0315588107113345,0.5938516175225146,-0.7811349670428239,-0.3680653760859553,2.3054372565774743,-0.09052537748704882,-0.4581729510845836,0.30236873526689295,-0.9786005478237223,-1.7170206720229693,0.46468803151422666,-1.1775487391941633,-0.45544362943372096,0.6532884258996879,1.0011320944321693,-0.13000211193874978,0.41599820450303654,-0.9843273887894544,-1.7401100744941473,0.49564011336765357,-1.1914044199438942,-0.4677995014926006,1.1602913783379165,1.3561509411406338,1.4846434255981111,-1.4844892857418746,-0.17641944945782953,-0.5618174063852788,0.7103457979236968
James Paxton,L,-0.7185252752321674,-0.40990525516686516,-0.2793207545767297,-0.020279885933803588,-0.7556775385844291,-0.6638056246323963,-0.3653743234280283,-1.066721527347273,-1.0414826857714006,-0.8900657958711116,-0.85482917169025,-0.7274400372479883,-0.7185252752321674,0.40517075275080044,0.8944559108572029,-0.9898399345342285,-0.6011656397707462,-0.3495579820416181,1.282802965042829,-0.6238613084325092,-0.12086896224224791,-1.0315588107113345,-0.31794212651575576,1.9232311174962686,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-0.1813112963019303,0.42342988808015586,0.7267555120367369,-1.7170206720229693,0.8594967822255354,0.38794416477340676,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.18662883583327858,0.5551796243337688,0.9769722529888709,-1.7401100744941473,0.5473097218658307,0.9068333406678621,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,-0.36660889369075245,0.36678382537752346,-1.2301106445159717,0.699283793328028,0.8342515157943792
Burch Smith,R,-0.7650206708587679,-1.3098738328722732,-1.080768613810326,-0.7877827170748521,0.03225983673391359,-0.14138600282486935,-1.1636814255325219,-1.5774313987138682,-1.0688653392488372,1.6454743683641964,-1.3645009741513754,-0.7093667602726765,-0.7650206708587679,,,,,,1.0475871492857816,-0.9200461541009572,1.1168624054707874,-1.0315588107113345,-0.8680403718832257,1.0087348104278957,-0.3680653760859553,0.18906201303240375,-0.14788597107564871,0.1889769251152,0.5100655264892697,1.0208419837422253,-1.7170206720229693,0.6522732970334236,0.7674392158837168,-0.45544362943372096,1.0237749981264195,-0.2050795937021701,0.25495599168858407,0.5036309503223866,1.050129077993036,-1.7401100744941473,0.60692850090219,0.8822091791782865,-0.4677995014926006,1.2817963740309295,-0.2063864246152443,0.2953978286303448,-0.2952303320897388,0.11359002482632491,-1.2472082705424252,0.97793931878077
Drew VerHagen,R,0.35086882417964366,1.0777979038971768,0.68794390311899,0.09993140087142119,-0.08030264545442108,0.43908024362793846,-0.09927195605986341,0.6882633033488443,-0.2656408372440262,-0.6042412682664041,1.1033835430288106,-0.20331500496394692,0.35086882417964366,0.8486627548699747,-0.6100354581728171,-0.0757697069585008,0.9132966427843656,-0.3242085642503945,-0.23901502365035981,0.1337170154129182,0.3907266697458067,-1.0315588107113345,0.11410928508187095,-0.7811349670428239,-0.3680653760859553,2.0524295537950263,-0.14788597107564871,0.22543607307011743,0.6507412165793158,1.044161615859841,-1.7170206720229693,0.35739025084076187,-1.1775487391941633,-0.45544362943372096,1.0318395730551686,-0.2050795937021701,0.16772983527755664,0.5443272719103202,1.064063711327163,-1.7401100744941473,0.6917196533094562,-1.1914044199438942,-0.4677995014926006,1.225756334088659,-0.2063864246152443,-0.215992751592626,0.21616599167568246,1.7992211948221553,-2.4266930920246184,0.03242936318109637
Pierce Johnson,R,0.6112430396886063,0.6406703090116931,0.3673647594255519,0.051846886149331486,0.5237826756229753,0.7370529168070465,-0.21711729018005038,-0.7082960539881716,0.9757061203997726,-0.4198383472311087,0.5418503992646239,-0.5069460581491844,0.6112430396886063,0.18440160632143368,-0.3400170330194926,-0.8629671222246542,0.9413185566815828,1.2821644756032557,-0.39318057036341264,-0.9319530825700406,-0.3048783589089192,-0.9810825022818683,-0.9435903454959255,6.1054623570945195,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,0.3234200331989591,-1.945468673700398,1.0320699547618184,-1.4560691362297606,-1.5903246593057265,1.1979244917622847,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,0.2851943925777408,-1.967992314118112,0.9442258646536741,-1.4981832734627998,-1.6532856554539967,1.0283989379164007,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,-0.6012169605564918,0.6013945271791497,0.3601455562922124,-0.03876073737054095,-0.391925969624208
Joe Mantiply,L,1.2807767367116532,0.5635301452083721,0.43000666106679813,0.24788375386246675,1.1578846586172602,0.5164757431549795,0.12881578739856342,-1.0202933572230373,-0.30215104188060854,0.4284150895312486,0.6026533511371788,1.8931851241722186,1.2807767367116532,,,,,,-1.5256171965865013,1.592315752875627,-0.6489676791331431,-1.0315588107113345,1.5495587837231661,1.810752962081442,-0.3680653760859553,-0.6058608369259629,-0.14788597107564871,-0.12092583250159829,0.5661070615657922,-0.9786005478237223,-1.7170206720229693,0.48376869920904547,0.8175802775115042,-0.45544362943372096,-0.8391418104146137,-0.2050795937021701,-0.06487324848518318,0.4439430119934176,-0.9843273887894544,-1.7401100744941473,0.49299038985492627,0.8614730431870647,-0.4677995014926006,-0.8451778692325135,-0.2063864246152443,1.57953666638123,-1.579383592292294,-0.23136118773347492,0.5963902081882614,-0.2574554897647464
