player_name_final,position,side,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,sprint_speed,total_runs,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,runs_heart,runs_shadow,runs_chase,runs_waste,avg_bat_speed,swing_tilt,attack_angle,attack_direction,arm_strength_z
Chris Taylor,SS,R,-0.6082978791889037,-1.2767697816071728,-0.47951933027335025,0.2767038740637425,-0.4897010362298337,-0.5536881183263745,0.519290566940316,-1.4039256177365114,0.03175460899583558,-0.6809384844827312,-1.49903088631729,1.0723391859127935,-1.5612143650895256,1.2912791240053323,0.8549471957144359,-0.5662718691097944,-1.6370272922648677,1.637018338531581,2.545960678808625,-0.4823989847098566,-0.5438619264448143,1.2084529702719358,-2.6250587965244216,0.5205296187526345,-0.010609981698606661,-0.037015041492873525,-0.10568545152153642,-0.39579041314989627,-0.2724722558810157,1.9767844412309181,1.6491415659650617,0.06340986606532804,0.5743085510176531
Carlos Correa,SS,R,1.116587339322229,1.4825636565210931,0.6676865749637133,0.02312769224141892,1.1504811617768782,0.01718401430081315,-0.16654775991259352,0.6836848303056045,0.9007624450838456,0.7476021599723566,0.5984255558947563,0.36222961218627237,0.6197284085226407,0.14803876911013603,-0.7410513284999504,-0.07359848387909249,0.7119158316922506,-0.7118508063529413,-1.2229209416709823,1.2085086410264045,-0.5114823742768015,-0.8477668681962856,0.22672082575008246,1.052221578630987,-0.5091835195771577,0.9835784002486976,0.2134464260576789,-0.25078049737983277,0.6162117793081632,0.12443381220936146,-0.5414763329702011,-0.005622291522019028,0.5182438149443312
Tyrone Taylor,CF,R,-0.8397443421247193,0.481082834876514,-0.7207824018268861,-0.9495095873305933,-0.5019047728221453,-1.2245848553882401,-0.8948090760553743,-1.2471437816617135,-0.5018466938652227,-0.9967723004336858,-0.17064180624966072,-1.390330379536086,0.5108568690991666,-0.6729301277178963,1.518465513130959,0.9717064948383761,-1.1721787048647845,1.1721843913614134,-0.60383089894837,2.205117421265433,2.0053983521548426,1.1523440082679488,-1.438584407600868,-0.4379778129103574,-0.4228983172434006,0.329528745037001,-1.3611474008861535,-1.130921800144332,0.07871681079481269,-0.06551438002424725,-0.0460571390719901,-0.051976317367333144,1.2283971385397447
Byron Buxton,CF,R,1.2371831279045755,0.253304749360318,1.5470904707763522,1.6374436666595933,-0.09796109161662343,1.301646312711985,1.6258235375844439,1.5881954230448225,1.1385961686447745,1.6076419357157252,-1.1319760089301818,-0.437540261253194,-1.2978154793875731,-0.47650920254557333,1.7258149873236228,0.3671435866780774,-1.3047109113646453,1.3047124238097099,1.3270832026785608,-0.1953471868080581,0.7988191778878989,1.6295208478756518,-0.7182747990446942,-1.7743764155897368,1.887610493462734,0.7415243042154784,-0.7382314678229746,0.1280083158621808,1.1263307349746314,0.41292761886450263,1.218691668680901,-1.4771235330544776,0.9802198159037924
Taylor Ward,LF,R,0.9411752832024529,-0.567439113124671,0.8812043932885928,1.1267198074963214,0.37798463548353867,1.4992558970829344,1.2121993920082044,0.5968518134026393,-0.12375205640938676,0.25198601801855053,-0.775408413754134,0.9898517101768851,0.17721828054336078,1.4888762223822807,-0.23274890319336392,-0.07654840796304255,-1.221340602270279,1.2213447404316011,1.7787025891870851,-0.23175142726159312,-0.28776895063065316,-0.62139478148245,-0.005728479474529323,0.9221519523158686,0.20258556986384246,-0.2244558851426978,1.100485594166753,1.098172668312549,-0.8290062117518974,-0.15803150478742353,-0.28724379618173396,-0.08745521268576148,0.25193631859605103
Matt Olson,1B,L,1.4929923764125825,0.14189155535783085,1.362524221037897,1.4410114131352578,1.3042482428400077,1.82494576762024,1.4455258331024936,1.6858825670606576,1.1843334231757225,1.6440842990946816,-0.5901330946920699,1.359252144994217,-0.4268431639997837,0.4903051716559203,-1.4377455617872994,0.8998551944258326,-0.5954499199295594,0.5954737702804833,0.5601703614949396,0.24397558406110098,0.1289933126043911,-0.32335482673249266,-0.31636191896149285,0.7549335753459915,1.0159610430234447,-0.11805361264558437,1.859747523353179,2.9038771705942295,0.904779757844606,0.4746068343471864,-0.5077676176506336,0.4689339996617041,-1.247795371365316
Manuel Margot,LF,R,-0.2428560956060366,1.0257695611108952,-0.47951933027335025,-1.009034512640998,-0.05036651890660736,-1.1757923654201043,-0.9655140582051588,-0.6079562961259996,0.3976526452434185,-1.0818044816512506,1.2626200959285703,-1.0077797674275222,0.8269355319415095,-0.4729806829316995,0.10848908862084766,-0.5454262884663678,-0.06261388459226534,0.06265451641198319,-0.5511111331272833,0.319090784471802,0.957444654824396,-2.0727014626551847,3.069379389601877,0.3651095368536782,-0.49341589991800383,-0.6570568747754194,-0.6354250495242435,-1.220005054294801,-0.02020248269699931,-5.312779932169074e-06,-0.05159955785232019,-0.03463726068917309,-1.142673991227837
Jorge Mateo,SS,R,-1.1199163762049176,-0.6454283489264122,-0.8776033983366845,-0.8661746918960268,-1.3317588610993507,-1.2855754678484097,-0.9655140582051588,-0.4994150249972934,0.6720761724291057,-0.46228430420899336,-0.3803874504708656,-0.9001874077719886,-0.507618822281716,-1.0375438211515497,1.743587799397279,-0.4663952021876674,0.5625440189054692,-0.562483697974743,-0.31291435714570226,-0.6245478020610148,-0.1711722364810294,-0.14449448059197373,0.1344650869775251,0.09530210854236358,-0.42956931958374606,0.13207014989457053,-1.631438522022882,-1.2702343766041209,0.08993015601048564,0.0514793395726681,-0.1336329846859522,0.04179915445082104,0.11878257042191094
Harold Ramírez,DH,R,-0.2794002739643233,1.2485959491158696,-0.15381418367607672,-0.7233148711510556,-0.34325619712209154,-1.0660092629917992,-1.2129814957294045,-0.06524994048246874,0.7178134269600535,0.12079350985430753,0.9130440222265627,-1.4381492060496563,-0.507618822281716,-1.7079625477876217,0.4639453300939849,-0.07415117536189865,2.0340244981405506,-2.0339178334903516,-1.4265725370172364,-1.3212504220014019,-0.9441807277835385,-1.2023558247369945,0.8941128110339573,0.9897846169139067,1.0025968677821941,1.6409935127055,-1.4870835342790427,-1.2610373989670107,0.21206933392980584,0.6679419788731317,-2.8839254364299336,0.6421569338501221,0.00808047382996638
Anthony Santander,RF,S,0.35098680271612215,-0.9610990652667925,0.8413959864822591,1.3302950520579044,-0.6727570851145114,1.7060140733229083,0.9965491964513613,0.6854938514910822,1.1637516586367944,0.6400971880044349,0.4061587153586514,0.32815869829535277,0.8620553833684366,-1.1698633066718271,-1.0023116659827063,-0.6026018091053873,-1.6523783145667192,1.6523688773588079,1.3272674348005218,-1.1789319762674888,2.6415101672930055,1.0319762030481134,-1.2286499372674242,-0.4445888819001445,1.520739713820519,-0.5158891940027439,0.7762840418613766,2.1761771407601787,0.5152259966455537,-1.7072281022030946,-0.8339869025189953,-1.4203438930096302,0.5918287810405662
Pete Alonso,1B,R,1.686676521711502,0.7843743074388403,1.7316567205148075,1.7374455411810734,1.2566536701299915,1.9566854905342062,1.671781775981804,1.3204602875940137,1.4358883230959356,1.4400070641725264,-0.37339592899682533,0.46623555985328813,-0.20207611486745106,0.26447991636798,-1.3275541269306268,-1.3200222676635796,-0.5241105255757125,0.524136622733798,0.6495568328853488,-0.23076438651246112,0.23542813768051662,0.26069429294622687,-1.3303326547325343,0.7829095952522944,0.44629240552149707,1.3269760833973485,0.8294851628942282,2.110311213872191,1.4489289338663403,0.1342606439036583,0.08664586597072495,0.1504136145556986,-1.5876878338098317
Michael Conforto,LF,L,0.8425060016350793,-0.39660554898752404,0.38540878124607636,0.6767113721496625,0.9271527821375718,0.2330907824098132,0.5192905669403164,0.2676099576455636,0.7681244069440966,0.45606325294070593,-0.5971246161661101,1.000610946142438,-0.1002285457293626,1.068982388331267,-1.0645165082405053,-1.1711032752397,-0.026377916083148652,0.026419689140950765,0.5534930883603845,-0.9334613018934937,-0.13376912915883082,-0.09358724720225127,-0.23517904173083737,0.3445926297382424,-0.8389839524916087,-1.0623886476316853,0.7763885013600212,0.7745429402796411,0.8313022798333043,-0.13312169812901742,0.23543629464128968,0.5429026258824535,0.7670310812696981
Adam Frazier,2B,L,-1.3496226401712912,-0.1308055004387332,-1.4411250011795864,-1.4325118384207338,-0.7459795046683824,-1.4528640048820176,-1.5210532036677513,-1.5176355208237275,-2.353116520117874,-1.659676243803272,0.9280258539566494,-1.0026563217296394,1.0978601000920893,-0.31167692915459927,-0.7344499983011636,-0.5621178038815603,-0.475687032303964,0.47571465454159845,-0.06697972963375116,1.918113058253197,-0.5518602875697484,-0.5028434763382252,-0.2890465519299445,0.9958491545470004,-1.064801221678403,0.41111872147566253,-0.4990707245511774,-0.17617749774759392,-2.1097838761955994,1.7232203292636845,0.3556206421244699,1.090608623663131,-0.7972751707761203
Jorge Soler,DH,R,1.520400510181297,0.08804184492329475,1.339001071561427,1.4285111788200726,1.386623464838112,1.4955964603353238,1.4119409665813447,1.0563431945141617,1.3810036176587968,0.9771890492597807,-0.5464360854793192,1.493742594563633,-0.6919980422730827,0.5061835099183529,-0.5313321460307995,-0.07415117536189865,-0.7783434133883039,0.7783615035780288,0.7444383316557625,-0.5018383096030867,0.9508650002065846,0.6859024676546628,-0.09795734452122164,-0.926209805314718,0.5212031472018821,0.03330989065493688,0.785102642613953,2.21649138289307,1.5343196643890065,0.3431592217393866,0.2279631803221481,-1.9546886766611284,0.1275426854333675
Andy Ibáñez,2B,R,0.4149391148431241,1.1371827551133824,0.750922334649683,0.20527396369125697,-0.23342256779128498,-0.07796134113705173,0.2718231294160701,-0.06524994048246874,-0.6085669544374345,0.5216595070228269,1.0179168443371651,-0.9001874077719886,0.5810965719530207,-1.2492549979839935,-0.14033028041034842,0.4850993134975447,0.31169558123858004,-0.31164316068423425,0.00630863116072592,-0.9205179612226753,0.10702424768381485,-0.7023750169368618,0.8931723953794609,0.25273928360291403,0.4867575418904823,-0.5360355032179142,-0.9037445029631457,-0.493562593807289,-0.9092081523408322,-0.9314469952006647,-1.483197433330324,0.7029195151075429,-1.4930785916861002
Jake Cronenworth,2B,L,0.15182103066346025,-0.5191600623902598,-0.6496097957185929,-0.5697405638502113,1.28594263795154,-0.2792303622556114,-0.5695661581663655,-0.6007202113840857,-0.6588779344214769,-0.6299191757521921,0.42363751904375224,1.1799315455683277,1.2905175707769463,1.2101231728862294,0.5883550146095835,-0.27695760233383654,0.059216657331269004,-0.059172188504849316,0.3697954851719555,-0.6167313015061447,-0.28976008002927856,-0.7481124617862065,0.46285785628993203,0.6979054045592198,-0.5750537916112632,-0.411154387857435,1.4283395092090332,0.42902390669209717,-0.5076154066159926,-0.16605187666472865,-0.9166825951445757,0.3444939671844326,-1.2267710953378204
Tim Anderson,SS,R,-1.3757256247129246,0.134464009090998,-1.4204453093321405,-1.5804737956208827,-1.2219252317685443,-1.3587642028006133,-1.4958014243285425,-0.933580109512118,-0.6085669544374345,-0.24363012393525552,-0.3454298431006648,-1.4740133259348343,-0.05106075373166512,-1.3198253902614747,-0.14033028041034842,-0.34701347264827914,2.974898875437987,-2.9747625783062057,-3.0856545139368463,1.0788899629016235,-2.3231868710483528,-1.6638374716075948,1.9149277009349204,0.7749169687903416,-1.417882852402848,-1.5170097210229763,-1.6472655101655047,-0.8891284719206993,-1.2605954263842307,2.474865393520476,-0.38820329224776295,1.9833324528030811,-0.12650064989887339
Jake Bauers,1B,L,-0.5717537008306169,-1.5738716322804718,-0.29857202660819826,0.7767132466711416,-0.5995346655606403,-0.6268768532785781,0.8021104955394539,0.3689151440323559,-0.15119440912795587,0.6674289605386521,-1.6039037084278924,1.4309803847645721,-0.8588173365509858,1.608845889253998,-0.14033028041034842,-0.23723616806323036,-2.184327019860373,2.1843008291297914,1.6926387650403392,0.5736158736905878,1.5206978252164198,1.6621297111682622,-1.6154221396699981,-1.0351163658054452,-0.394467301815601,-0.6410183675953086,-0.14545588184796393,-0.4128085101833125,-0.02020248269699931,-5.312779932169074e-06,-0.05159955785232019,-0.03463726068917309,-1.4930785916861002
Cody Bellinger,LF,L,0.08969592745437276,0.3127251194949776,0.25874566868046994,0.15170153091189328,-0.10528333357201039,0.4270409300331527,-0.4741144322641562,-0.8069486265286274,-0.5445347980941069,-0.9323907917975297,1.4304166113055343,0.09324871304743844,1.023606699932301,-0.62117850671441,0.8478380708849736,0.944706459001556,-1.2191552777574666,1.2191594847447533,1.596434943746595,-0.2349959483064769,0.07811186612997775,0.5245851067302056,-1.1306798359248227,0.2182341360329931,-0.009069912176417628,1.4574882354323297,0.5460106055451477,0.3773855993885996,-0.8611663863727927,-0.011156200718733914,0.9640184852699892,-0.3968526009462268,1.0858992676867179
J.P. Crawford,SS,L,0.3674316829773518,0.44270717916454627,-0.6568476878651991,-0.9161756291567666,1.3298760896838626,-0.586623049054866,-0.9054148233778418,-1.074683761979436,-0.2884061727207988,-0.8485733560259301,0.3677053472514312,1.3520793210171813,0.991998833648067,1.5029903008377767,-0.6379690184727407,-1.0675338337445,0.33076881657878965,-0.3307157953201308,-0.5978591362940647,0.574356136740968,-0.19029905335840933,-0.8903797768941503,0.11959452157364218,1.2091293585292493,-1.6048156071853694,0.14517935204235266,1.6345416809266562,0.4432717896088838,-0.17535339013320173,1.0402844136180813,-1.4112285077423339,0.46530068166035815,-0.8273098508154002
Jake Fraley,RF,L,-0.7362025034429072,0.2551616359270255,-1.1580717190176701,-1.3393978481137438,-0.077824926239309,-1.3587642028006133,-1.2483339868042969,-1.6210081599939237,-0.6543042089683827,-1.5373340238882043,0.7819529945883098,-0.3084294296665539,0.6249963862366794,-0.6670492616947731,0.8816064138249212,-0.06466692716571684,0.06614119680613444,-0.06609650989397434,-0.7475904801472797,1.111481411943469,0.25085996768212515,0.8703721471757558,-1.0359771839847574,-0.37519377383558444,-0.005327575945910147,-0.04104402290215859,-0.5133782721973387,-0.3227013699731153,0.018020322560155504,1.2835709408057019,-0.49184312073201075,-1.0268607862893573,1.0999154517050482
